Year,Population,Violent Crime rate,Murder,Rape,Robbery,Assault,Property,Burglary,Larceny,Vehicular,State
1988.0,1691000.0,243.1,2.8,23.6,54.1,162.6,5335.5,881.0,4238.7,215.7,Utah
1989.0,1707000.0,258.8,2.6,28.6,52.6,174.9,5423.4,897.0,4288.8,237.6,Utah
1990.0,1722850.0,283.9,3.0,37.8,56.9,186.3,5376.0,880.6,4257.6,237.7,Utah
1991.0,1770000.0,286.8,2.9,45.6,55.1,183.1,5320.8,840.2,4239.6,241.0,Utah
1992.0,1813000.0,290.5,3.0,45.4,55.9,186.2,5368.0,885.0,4245.1,237.9,Utah
1993.0,1860000.0,301.0,3.1,44.6,58.6,194.7,4936.3,790.8,3903.4,242.2,Utah
1994.0,1908000.0,304.5,2.9,42.2,63.6,195.8,4996.4,790.8,3907.4,298.2,Utah
1995.0,1951000.0,328.8,3.9,42.7,67.1,215.1,5762.0,800.8,4572.1,389.1,Utah
1996.0,2000000.0,331.9,3.2,41.8,68.9,218.1,5654.0,848.3,4377.1,428.6,Utah
1997.0,2059000.0,334.0,2.4,47.5,68.4,215.8,5661.4,890.5,4326.9,444.1,Utah
1998.0,2100000.0,279.5,2.1,38.4,55.1,183.9,4768.1,694.9,3721.7,351.5,Utah
1999.0,2129836.0,275.6,2.1,37.8,54.4,181.3,4701.3,685.1,3669.6,346.6,Utah
2000.0,2233169.0,255.7,1.9,38.6,55.6,159.5,4220.3,642.5,3288.5,289.3,Utah
2001.0,2278712.0,233.2,2.9,39.3,52.5,138.4,3993.2,605.8,3101.6,285.8,Utah
2002.0,2318789.0,236.7,2.0,40.7,49.2,144.8,4210.9,652.2,3225.6,333.0,Utah
2003.0,2352119.0,250.4,2.6,39.1,53.5,155.3,4255.1,721.1,3202.3,331.7,Utah
2004.0,2420708.0,233.3,1.9,39.9,51.1,140.4,4038.6,628.9,3093.7,315.9,Utah
2005.0,2490334.0,225.0,2.2,36.9,44.0,142.2,3837.0,601.2,2894.0,341.0,Utah
2006.0,2550063.0,226.3,2.0,34.9,48.7,140.7,3512.5,577.3,2607.0,328.3,Utah
2007.0,2645330.0,239.9,2.2,35.3,53.9,148.5,3518.7,589.5,2592.2,337.0,Utah
2008.0,2736424.0,225.3,1.5,33.4,51.9,138.4,3375.7,539.6,2569.0,267.1,Utah
2009.0,2784572.0,215.4,1.4,33.8,46.8,133.4,3295.0,547.9,2497.9,249.1,Utah
2010.0,2775479.0,213.5,1.9,35.4,45.7,130.4,3182.0,543.9,2422.7,215.4,Utah
2011.0,2814347.0,197.1,1.8,32.0,38.3,125.0,2987.7,468.0,2299.9,219.8,Utah
2012.0,2855287.0,205.8,1.8,33.0,38.5,132.5,2991.8,453.3,2328.4,210.1,Utah
1960.0,389881.0,9.5,0.3,2.3,2.3,4.6,815.9,242.1,486.8,86.9,Vermont
1961.0,395000.0,20.0,1.5,9.1,4.1,5.3,796.7,335.2,377.0,84.6,Vermont
1962.0,390000.0,14.6,0.3,6.2,4.6,3.6,1011.3,374.6,546.9,89.7,Vermont
1963.0,390000.0,23.6,0.5,8.5,6.9,7.7,1087.7,413.8,555.6,118.2,Vermont
1964.0,409000.0,21.8,0.5,5.9,3.2,12.2,840.6,260.1,481.2,99.3,Vermont
1965.0,397000.0,22.4,0.5,6.5,4.5,10.8,957.9,323.9,536.0,98.0,Vermont
1966.0,405000.0,19.8,1.5,6.9,4.0,7.4,1097.3,427.9,552.6,116.8,Vermont
1967.0,417000.0,20.6,3.1,4.3,1.9,11.3,1201.2,517.0,559.2,124.9,Vermont
1968.0,422000.0,37.2,2.6,7.3,6.2,21.1,1175.4,496.0,593.6,85.8,Vermont
1969.0,439000.0,53.3,2.5,9.1,9.3,32.3,1518.0,599.5,805.5,113.0,Vermont
1970.0,444732.0,74.0,1.3,10.3,7.6,54.6,1823.1,730.6,968.7,123.9,Vermont
1971.0,458000.0,72.7,1.1,11.4,9.8,50.4,2007.6,726.0,1142.6,139.1,Vermont
1972.0,462000.0,96.3,1.7,10.8,10.6,73.2,2108.2,738.3,1255.8,114.1,Vermont
1973.0,464000.0,70.5,2.2,11.2,8.8,48.3,2427.6,801.5,1489.9,136.2,Vermont
1974.0,470000.0,75.1,3.4,12.3,13.8,45.5,2799.6,1019.4,1606.6,173.6,Vermont
1975.0,471000.0,95.1,2.1,14.6,15.7,62.6,3386.0,1100.0,2112.1,173.9,Vermont
1976.0,476000.0,118.3,5.5,14.9,17.9,80.0,3073.9,1022.7,1853.2,198.1,Vermont
1977.0,483000.0,149.5,1.4,15.9,30.8,101.2,3814.5,1348.2,2201.0,265.2,Vermont
1978.0,487000.0,166.3,3.3,14.6,14.4,134.1,3640.2,1261.2,2164.9,214.2,Vermont
1979.0,493000.0,184.2,1.4,22.9,28.6,131.2,5115.0,1577.9,3200.0,337.1,Vermont
1980.0,511299.0,178.8,2.2,29.1,38.9,108.5,4809.7,1526.7,2988.1,294.9,Vermont
1981.0,515000.0,128.0,4.3,33.0,27.6,63.1,4932.8,1559.8,3079.6,293.4,Vermont
1982.0,516000.0,126.9,2.3,34.9,23.1,66.7,4564.9,1178.3,3131.8,254.8,Vermont
1983.0,525000.0,132.6,3.6,40.8,27.8,60.4,4000.2,1090.3,2723.0,186.9,Vermont
1984.0,530000.0,145.1,2.3,19.8,23.0,100.0,3822.8,1016.4,2651.7,154.7,Vermont
1985.0,535000.0,147.7,3.4,19.3,20.9,104.1,3740.4,973.8,2602.6,163.9,Vermont
1986.0,541000.0,149.2,2.0,21.8,22.2,103.1,3827.7,949.2,2697.4,181.1,Vermont
1987.0,548000.0,136.5,2.7,22.4,16.8,94.5,4134.7,1110.4,2825.7,198.5,Vermont
1988.0,556000.0,142.3,2.0,23.0,16.0,101.3,4098.2,1096.8,2804.1,197.3,Vermont
1989.0,567000.0,132.8,1.9,23.1,18.0,89.8,3955.7,1029.1,2727.7,198.9,Vermont
1990.0,562758.0,127.2,2.3,25.9,11.7,87.2,4213.7,1087.3,2918.5,207.9,Vermont
1991.0,567000.0,116.8,2.1,30.5,11.8,72.3,3838.4,1020.1,2673.9,144.4,Vermont
1992.0,570000.0,109.5,2.1,24.9,8.9,73.5,3300.5,825.6,2369.6,105.3,Vermont
1993.0,576000.0,114.2,3.6,39.8,9.0,61.8,3858.2,874.3,2851.2,132.6,Vermont
1994.0,580000.0,96.9,1.0,27.6,12.2,56.0,3153.4,736.9,2267.9,148.6,Vermont
1995.0,585000.0,118.3,2.2,28.2,10.9,76.9,3315.4,760.9,2418.8,135.7,Vermont
1996.0,589000.0,121.2,1.9,27.0,15.4,76.9,2881.7,673.0,2058.4,150.3,Vermont
1997.0,589000.0,119.7,1.5,26.5,13.4,78.3,2708.5,613.1,1959.6,135.8,Vermont
1998.0,591000.0,106.3,2.2,27.6,9.5,67.0,3032.8,671.1,2213.9,147.9,Vermont
1999.0,593740.0,113.9,2.9,22.9,10.9,77.1,2704.7,595.7,1955.4,153.6,Vermont
2000.0,608827.0,113.5,1.5,23.0,19.2,69.8,2873.4,575.0,2165.5,132.9,Vermont
2001.0,612978.0,105.1,1.1,17.5,17.5,69.0,2664.7,513.9,2027.2,123.7,Vermont
2002.0,616408.0,106.7,2.1,20.4,12.5,71.7,2424.0,566.0,1733.3,124.8,Vermont
2003.0,619343.0,114.2,2.4,20.3,10.0,81.4,2228.7,487.1,1635.9,105.6,Vermont
2004.0,621233.0,114.8,2.6,25.8,12.6,73.9,2343.6,552.9,1696.1,94.5,Vermont
2005.0,622387.0,126.0,1.3,24.6,12.2,87.6,2370.0,511.7,1750.0,108.0,Vermont
2006.0,623908.0,145.1,2.2,27.7,18.3,96.8,2391.4,551.8,1740.2,99.4,Vermont
2007.0,621254.0,129.1,2.1,20.6,12.7,93.7,2366.5,515.1,1747.0,104.5,Vermont
2008.0,621270.0,137.5,2.7,21.4,15.0,98.3,2559.8,565.8,1899.7,94.3,Vermont
2009.0,621760.0,134.6,1.3,21.2,17.9,94.2,2414.1,558.3,1783.6,72.2,Vermont
2010.0,625909.0,131.0,1.1,22.5,12.1,95.2,2262.3,534.9,1657.3,70.1,Vermont
2011.0,626592.0,147.6,1.8,23.3,15.8,106.8,2407.6,612.5,1710.8,84.3,Vermont
2012.0,626011.0,142.6,1.3,19.3,17.9,104.2,2398.7,633.4,1695.8,69.5,Vermont
1960.0,3966949.0,183.7,12.3,8.0,26.3,137.1,1469.2,393.1,949.3,126.7,Virginia
1961.0,4059000.0,186.1,8.6,10.2,26.2,141.1,1584.0,423.8,1025.5,134.7,Virginia
1962.0,4177000.0,184.8,8.7,8.2,25.6,142.4,1578.9,431.7,1018.7,128.4,Virginia
1963.0,4331000.0,190.7,7.1,9.6,29.3,144.8,1678.1,451.1,1093.0,134.0,Virginia
1964.0,4378000.0,241.2,8.4,11.6,34.7,186.6,1945.9,538.0,1249.7,158.2,Virginia
1965.0,4457000.0,227.6,8.2,12.0,39.9,167.5,1971.6,548.7,1250.9,172.1,Virginia
1966.0,4507000.0,230.7,8.1,12.0,44.5,166.2,2098.0,620.5,1272.2,205.3,Virginia
1967.0,4536000.0,227.7,9.1,13.2,52.8,152.5,2391.0,721.1,1428.7,241.2,Virginia
1968.0,4597000.0,278.9,10.3,15.6,65.8,187.2,2608.7,786.4,1559.9,262.3,Virginia
1969.0,4669000.0,266.3,7.3,16.4,81.0,161.6,2741.8,760.2,1690.1,291.4,Virginia
1970.0,4648494.0,302.0,10.4,17.1,95.5,179.1,3363.4,914.6,2134.9,313.9,Virginia
1971.0,4714000.0,326.3,10.1,21.3,106.8,188.2,3307.2,920.2,2076.5,310.5,Virginia
1972.0,4764000.0,346.0,11.8,21.7,113.5,199.0,3040.4,896.9,1862.1,281.4,Virginia
1973.0,4811000.0,332.7,10.5,22.9,104.8,194.5,3224.9,937.6,2004.3,283.0,Virginia
1974.0,4908000.0,356.8,10.6,25.9,127.4,193.0,3831.1,1140.9,2409.4,280.8,Virginia
1975.0,4967000.0,380.9,11.5,24.0,138.5,206.9,4165.6,1165.7,2730.7,269.2,Virginia
1976.0,5032000.0,307.7,9.5,22.2,108.2,167.9,3895.4,1019.1,2650.2,226.1,Virginia
1977.0,5135000.0,290.0,9.0,23.3,92.1,165.7,3734.0,986.2,2521.2,226.7,Virginia
1978.0,5148000.0,286.4,8.8,22.7,97.1,157.8,3786.6,990.8,2566.8,229.0,Virginia
1979.0,5197000.0,301.0,8.6,27.1,111.6,153.7,4060.3,1082.6,2730.9,246.8,Virginia
1980.0,5323412.0,307.2,8.6,27.4,120.1,151.1,4312.8,1202.6,2882.3,227.9,Virginia
1981.0,5426000.0,321.7,8.6,27.2,133.2,152.7,4349.1,1167.5,2979.7,201.9,Virginia
1982.0,5491000.0,309.1,7.4,24.9,122.2,154.6,3946.7,973.5,2789.1,184.1,Virginia
1983.0,5550000.0,292.5,7.0,24.7,110.5,150.4,3669.0,919.9,2571.4,177.7,Virginia
1984.0,5636000.0,295.6,7.7,26.7,102.3,158.9,3488.0,841.7,2462.9,183.4,Virginia
1985.0,5706000.0,294.7,7.1,27.2,100.2,160.1,3484.4,785.1,2502.6,196.7,Virginia
1986.0,5787000.0,306.0,7.1,26.5,105.7,166.7,3553.8,812.5,2521.8,219.5,Virginia
1987.0,5904000.0,295.0,7.4,26.0,105.8,155.8,3664.5,806.9,2603.2,254.4,Virginia
1988.0,5996000.0,299.2,7.8,27.1,112.5,151.8,3877.5,818.4,2757.6,301.6,Virginia
1989.0,6098000.0,312.5,7.9,26.9,106.5,171.3,3898.9,756.9,2831.2,310.9,Virginia
1990.0,6187358.0,350.6,8.8,31.0,123.3,187.6,4090.0,731.1,3031.4,327.5,Virginia
1991.0,6286000.0,373.2,9.3,29.9,137.6,196.4,4234.2,783.1,3112.5,338.6,Virginia
1992.0,6377000.0,374.9,8.8,31.5,137.8,196.8,3923.6,709.1,2909.0,305.6,Virginia
1993.0,6491000.0,372.2,8.3,32.1,142.0,189.8,3743.3,667.7,2790.1,285.5,Virginia
1994.0,6552000.0,357.7,8.7,28.5,132.8,187.6,3689.9,638.8,2772.0,279.1,Virginia
1995.0,6618000.0,361.5,7.6,27.2,131.7,194.9,3627.7,595.2,2740.0,292.6,Virginia
1996.0,6675000.0,341.3,7.5,26.7,122.6,184.5,3627.0,588.1,2760.1,278.8,Virginia
1997.0,6734000.0,345.2,7.2,27.0,124.5,186.5,3530.9,571.4,2679.0,280.5,Virginia
1998.0,6791000.0,325.7,6.2,26.7,105.6,187.2,3334.7,560.9,2503.5,270.3,Virginia
1999.0,6872912.0,314.7,5.7,25.0,101.1,182.8,3059.3,471.6,2326.5,261.2,Virginia
2000.0,7078515.0,281.7,5.7,22.8,88.9,164.3,2746.4,429.9,2064.8,251.6,Virginia
2001.0,7196750.0,291.0,5.1,24.6,95.3,166.0,2883.3,439.1,2182.4,261.8,Virginia
2002.0,7287829.0,291.7,5.3,25.2,95.5,165.6,2851.1,435.8,2161.8,253.5,Virginia
2003.0,7365284.0,278.2,5.6,24.5,91.1,156.9,2721.5,395.2,2082.3,244.1,Virginia
2004.0,7481332.0,275.5,5.2,24.3,92.2,153.8,2678.2,384.4,2060.5,233.3,Virginia
2005.0,7564327.0,283.0,6.1,23.3,99.1,154.9,2649.0,394.3,2044.0,211.0,Virginia
2006.0,7642884.0,283.7,5.3,23.9,101.8,152.7,2489.3,420.9,1874.8,193.6,Virginia
2007.0,7712091.0,272.8,5.4,23.2,99.8,144.3,2486.5,415.3,1888.4,182.8,Virginia
2008.0,7769089.0,257.8,4.8,23.1,96.2,133.8,2532.2,414.3,1946.1,171.8,Virginia
2009.0,7882590.0,230.8,4.7,19.9,80.5,125.7,2461.4,405.4,1907.7,148.3,Virginia
2010.0,8023953.0,214.2,4.7,19.7,70.8,119.0,2335.5,383.9,1819.4,132.2,Virginia
2011.0,8104384.0,197.6,3.8,19.6,66.9,107.3,2256.8,378.3,1758.0,120.6,Virginia
2012.0,8185867.0,190.1,3.8,17.7,57.5,111.1,2162.1,360.5,1690.7,110.9,Virginia
1960.0,2853214.0,56.6,2.1,5.8,31.1,17.6,2175.5,487.5,1530.1,158.0,Washington
1961.0,2902000.0,58.1,2.2,6.2,31.1,18.7,2173.2,471.9,1531.7,169.6,Washington
1962.0,3006000.0,63.6,2.5,6.3,30.3,24.6,2270.1,488.9,1603.9,177.3,Washington
1963.0,3050000.0,66.7,2.5,6.4,30.0,27.8,2329.5,529.0,1622.6,177.9,Washington
1964.0,2984000.0,92.5,2.4,7.7,28.5,54.0,2636.6,600.3,1843.5,192.7,Washington
1965.0,2990000.0,103.0,2.2,10.2,30.3,60.4,2618.3,611.1,1815.7,191.5,Washington
1966.0,2980000.0,123.3,2.5,11.6,36.7,72.4,2976.0,669.7,2065.9,240.4,Washington
1967.0,3087000.0,154.0,3.1,12.5,54.6,83.7,3582.7,837.7,2463.5,281.5,Washington
1968.0,3276000.0,212.8,3.6,17.1,98.4,93.7,3752.2,1019.5,2435.6,297.1,Washington
1969.0,3402000.0,242.3,3.6,19.4,113.0,106.3,4393.5,1296.5,2716.4,380.7,Washington
1970.0,3409169.0,221.3,3.5,18.0,93.5,106.3,4659.7,1444.5,2853.5,361.8,Washington
1971.0,3449000.0,236.4,3.8,17.7,93.3,121.6,4649.4,1392.8,2912.4,344.3,Washington
1972.0,3443000.0,250.6,4.2,21.8,87.6,137.0,4452.7,1381.4,2739.9,331.3,Washington
1973.0,3429000.0,271.5,4.0,26.2,96.3,145.0,4818.5,1540.4,2902.4,375.7,Washington
1974.0,3476000.0,346.3,5.1,29.0,115.5,196.6,5662.8,1772.5,3484.8,405.5,Washington
1975.0,3544000.0,390.8,5.7,32.7,124.0,228.4,5750.1,1723.1,3641.6,385.4,Washington
1976.0,3612000.0,388.6,4.3,34.3,119.5,230.5,5405.4,1642.4,3414.3,348.7,Washington
1977.0,3658000.0,374.9,4.3,39.6,106.2,224.8,5352.8,1605.6,3386.9,360.3,Washington
1978.0,3774000.0,405.3,4.6,41.2,125.0,234.4,5710.3,1766.6,3548.8,394.9,Washington
1979.0,3926000.0,434.6,4.8,46.4,120.7,262.8,6094.9,1783.6,3876.8,434.5,Washington
1980.0,4113331.0,464.3,5.5,52.7,135.1,271.0,6450.7,1862.2,4192.9,395.6,Washington
1981.0,4212000.0,447.3,5.1,50.2,130.0,262.0,6294.8,1892.1,4083.4,319.2,Washington
1982.0,4245000.0,406.4,4.4,45.9,117.9,238.3,5875.8,1680.1,3914.9,280.8,Washington
1983.0,4300000.0,371.8,4.9,44.7,105.4,216.7,5706.0,1640.1,3812.9,253.0,Washington
1984.0,4349000.0,406.4,4.6,50.0,120.6,231.1,5695.3,1702.0,3745.8,247.4,Washington
1985.0,4409000.0,425.4,5.2,54.9,132.0,233.3,6103.4,1811.3,4003.2,288.9,Washington
1986.0,4463000.0,437.0,5.0,53.4,135.1,243.5,6442.6,1861.5,4266.6,314.5,Washington
1987.0,4538000.0,439.5,5.6,52.2,141.4,240.2,6577.6,1904.5,4277.9,395.2,Washington
1988.0,4619000.0,466.4,5.7,56.5,145.9,258.3,6646.6,1855.6,4358.1,432.9,Washington
1989.0,4761000.0,471.7,4.4,61.7,140.1,265.5,6122.1,1545.1,4119.3,457.6,Washington
1990.0,4866692.0,501.6,4.9,64.0,130.0,302.7,5721.3,1262.9,4011.4,447.1,Washington
1991.0,5018000.0,522.6,4.2,70.3,145.5,302.5,5781.5,1235.5,4101.5,444.5,Washington
1992.0,5136000.0,534.5,5.0,72.0,139.8,317.8,5638.3,1121.7,4045.1,471.5,Washington
1993.0,5255000.0,514.6,5.2,64.4,137.1,307.9,5437.7,1067.2,3914.4,456.1,Washington
1994.0,5343000.0,511.3,5.5,60.5,139.7,305.6,5516.3,1044.2,3971.5,500.5,Washington
1995.0,5431000.0,484.3,5.1,59.2,132.7,287.3,5785.5,1091.2,4140.3,554.0,Washington
1996.0,5533000.0,431.2,4.6,51.1,119.0,256.4,5478.2,1057.5,3898.5,522.2,Washington
1997.0,5610000.0,440.7,4.3,51.4,120.0,265.0,5485.6,1106.3,3811.5,567.8,Washington
1998.0,5689000.0,428.5,3.9,48.2,115.6,260.8,5438.9,1062.5,3757.7,618.7,Washington
1999.0,5756361.0,377.3,3.0,47.1,100.9,226.3,4878.0,949.4,3341.2,587.3,Washington
2000.0,5894121.0,369.7,3.3,46.4,98.6,221.3,4736.0,907.3,3234.6,594.1,Washington
2001.0,5993390.0,354.7,3.0,43.4,99.0,209.3,4792.5,884.7,3255.8,652.0,Washington
2002.0,6067060.0,345.5,3.0,45.1,95.5,201.9,4762.9,905.7,3189.8,667.4,Washington
2003.0,6131298.0,346.9,3.0,46.7,93.3,204.0,4755.0,950.4,3142.1,662.5,Washington
2004.0,6207046.0,343.6,3.1,46.0,94.5,200.0,4846.7,976.8,3173.4,696.5,Washington
2005.0,6291899.0,346.0,3.3,44.7,92.0,205.7,4890.0,959.1,3147.0,783.0,Washington
2006.0,6395798.0,348.7,3.1,43.0,100.4,202.2,4510.1,920.0,2864.1,726.0,Washington
2007.0,6468424.0,336.5,2.7,41.0,94.0,198.8,4047.0,817.4,2640.2,589.3,Washington
2008.0,6549224.0,334.2,2.9,40.5,98.0,192.7,3806.3,811.3,2550.1,444.8,Washington
2009.0,6664195.0,336.3,2.9,38.8,100.7,194.0,3679.6,796.0,2527.3,356.3,Washington
2010.0,6742950.0,313.5,2.3,38.2,87.9,185.0,3699.1,818.5,2498.8,381.8,Washington
2011.0,6823267.0,295.3,2.4,34.0,82.5,176.5,3579.1,828.9,2386.4,363.8,Washington
2012.0,6897012.0,295.6,3.0,31.8,83.3,177.5,3658.6,880.5,2395.3,382.8,Washington
1960.0,1860421.0,64.5,4.4,4.2,12.8,43.2,656.2,234.2,352.5,69.4,West Virginia
1961.0,1850000.0,63.1,4.4,4.4,11.7,42.6,599.2,237.6,293.3,68.3,West Virginia
1962.0,1773000.0,64.6,3.7,4.2,15.4,41.3,682.3,216.4,394.6,71.3,West Virginia
1963.0,1778000.0,66.6,5.3,4.2,14.6,42.5,703.2,226.3,402.9,74.0,West Virginia
1964.0,1797000.0,75.6,3.7,5.0,16.9,50.1,757.0,268.1,410.4,78.5,West Virginia
1965.0,1812000.0,78.0,4.0,4.2,14.4,55.4,741.4,253.9,418.2,69.4,West Virginia
1966.0,1794000.0,89.9,4.2,5.1,19.1,61.5,846.6,259.3,509.8,77.5,West Virginia
1967.0,1798000.0,97.0,4.6,4.7,19.3,68.4,927.8,298.4,542.0,87.4,West Virginia
1968.0,1805000.0,108.5,5.5,4.4,25.5,73.2,1056.5,349.8,614.7,92.0,West Virginia
1969.0,1819000.0,97.1,5.6,5.1,19.1,67.3,1007.7,322.7,599.6,85.4,West Virginia
1970.0,1744237.0,123.7,6.2,6.7,27.3,83.5,1254.8,388.5,773.8,92.4,West Virginia
1971.0,1752000.0,131.9,6.4,5.0,35.4,85.1,1269.5,387.7,770.9,110.8,West Virginia
1972.0,1781000.0,129.1,6.1,8.2,31.6,83.2,1307.4,413.0,784.7,109.7,West Virginia
1973.0,1794000.0,123.7,5.7,9.3,27.9,80.8,1347.8,415.8,824.9,107.1,West Virginia
1974.0,1791000.0,137.4,6.0,10.0,35.2,86.1,1632.0,551.8,953.3,126.9,West Virginia
1975.0,1803000.0,161.7,7.4,9.3,45.5,99.5,1946.1,591.0,1228.7,126.4,West Virginia
1976.0,1821000.0,151.6,6.7,10.3,38.0,96.6,2168.0,573.1,1459.0,135.9,West Virginia
1977.0,1859000.0,152.3,6.0,13.2,42.2,90.9,2102.4,597.4,1341.7,163.3,West Virginia
1978.0,1860000.0,167.7,6.8,14.7,46.3,99.9,2102.4,648.3,1278.3,175.8,West Virginia
1979.0,1878000.0,168.1,6.8,15.5,43.9,101.8,2157.2,636.8,1318.2,202.3,West Virginia
1980.0,1930787.0,183.7,7.1,15.8,48.5,112.2,2367.9,738.5,1429.8,199.7,West Virginia
1981.0,1951000.0,174.8,6.0,14.8,50.2,103.7,2443.9,775.1,1480.5,188.4,West Virginia
1982.0,1948000.0,174.8,5.2,15.5,49.8,104.3,2336.4,717.9,1435.4,183.1,West Virginia
1983.0,1965000.0,171.8,4.9,13.4,44.2,109.3,2247.2,684.7,1380.9,181.6,West Virginia
1984.0,1952000.0,168.2,4.4,15.6,38.1,110.0,2167.7,648.0,1347.1,172.5,West Virginia
1985.0,1936000.0,166.0,3.8,18.5,37.6,106.1,2086.8,618.4,1301.2,167.3,West Virginia
1986.0,1919000.0,164.5,5.9,18.9,41.0,98.6,2152.2,625.3,1357.7,169.2,West Virginia
1987.0,1897000.0,137.3,4.8,22.6,31.2,78.7,2053.4,603.6,1288.1,161.7,West Virginia
1988.0,1884000.0,131.4,4.9,18.7,34.2,73.6,2107.4,610.9,1334.8,161.7,West Virginia
1989.0,1857000.0,146.7,6.5,18.7,42.7,78.8,2216.2,626.5,1432.8,156.8,West Virginia
1990.0,1793477.0,169.3,5.7,23.6,37.9,102.1,2333.7,657.1,1522.7,153.9,West Virginia
1991.0,1801000.0,191.0,6.2,23.0,43.3,118.5,2472.4,666.8,1630.7,174.9,West Virginia
1992.0,1812000.0,211.5,6.3,21.7,43.5,140.0,2398.2,622.9,1611.5,163.8,West Virginia
1993.0,1820000.0,208.4,6.9,20.1,43.0,138.5,2324.2,599.1,1563.5,161.5,West Virginia
1994.0,1822000.0,215.8,5.4,20.3,42.4,147.6,2312.6,585.8,1547.1,179.7,West Virginia
1995.0,1828000.0,210.2,4.9,21.2,42.7,141.4,2248.0,565.0,1516.6,166.3,West Virginia
1996.0,1826000.0,210.1,3.8,19.6,40.4,146.3,2273.3,546.5,1549.8,176.9,West Virginia
1997.0,1816000.0,218.7,4.1,19.5,43.1,151.9,2250.4,586.3,1483.1,181.0,West Virginia
1998.0,1811000.0,248.6,4.3,18.7,37.3,188.3,2298.6,613.5,1497.9,187.2,West Virginia
1999.0,1806928.0,350.7,4.4,18.7,36.6,291.0,2370.0,570.2,1591.7,208.2,West Virginia
2000.0,1808344.0,316.5,2.5,18.3,41.4,254.2,2286.3,546.9,1556.1,183.3,West Virginia
2001.0,1800975.0,279.6,2.2,17.8,39.3,220.3,2281.3,533.1,1569.6,178.6,West Virginia
2002.0,1804884.0,233.9,3.2,18.2,36.4,176.1,2277.1,536.2,1525.0,216.0,West Virginia
2003.0,1811440.0,255.4,4.0,17.2,38.7,195.5,2339.0,579.5,1568.3,191.2,West Virginia
2004.0,1812548.0,281.9,3.8,19.1,42.7,216.4,2555.8,606.5,1741.5,207.8,West Virginia
2005.0,1814083.0,274.0,4.5,18.5,45.0,205.9,2633.0,624.8,1797.0,211.0,West Virginia
2006.0,1818470.0,281.2,4.4,22.2,46.9,207.6,2636.3,636.7,1776.5,223.1,West Virginia
2007.0,1812035.0,276.8,3.6,21.4,46.7,205.1,2517.6,597.2,1728.5,191.9,West Virginia
2008.0,1814468.0,275.9,3.7,21.4,49.4,201.4,2533.6,597.4,1761.8,174.4,West Virginia
2009.0,1819777.0,305.2,4.6,25.8,50.2,224.5,2539.6,659.7,1728.4,151.5,West Virginia
2010.0,1854368.0,301.2,3.1,19.5,41.8,236.7,2227.2,581.2,1515.6,130.4,West Virginia
2011.0,1854908.0,296.3,4.7,20.1,43.2,228.4,2103.0,552.3,1437.1,113.6,West Virginia
2012.0,1855413.0,316.3,3.9,22.7,45.2,244.6,2364.9,608.5,1637.3,119.1,West Virginia
1960.0,3951777.0,31.9,1.3,2.8,8.3,19.6,1113.7,198.6,810.6,104.4,Wisconsin
1961.0,4022000.0,31.5,1.6,2.5,9.0,18.5,1160.3,224.3,850.2,85.8,Wisconsin
1962.0,4092000.0,28.7,0.9,2.4,8.5,16.9,1149.5,214.0,831.9,103.6,Wisconsin
1963.0,4061000.0,32.3,1.7,2.8,9.7,18.1,1314.7,236.0,958.4,120.3,Wisconsin
1964.0,4107000.0,42.9,1.5,3.0,11.0,27.4,1542.4,285.5,1114.1,142.9,Wisconsin
1965.0,4144000.0,46.1,1.5,3.6,11.5,29.5,1542.8,286.5,1102.8,153.5,Wisconsin
1966.0,4161000.0,47.7,1.9,3.6,12.9,29.2,1851.8,344.8,1315.5,191.6,Wisconsin
1967.0,4189000.0,70.4,1.9,4.6,28.0,35.9,2161.8,450.3,1496.8,214.6,Wisconsin
1968.0,4213000.0,80.7,2.2,6.2,33.1,39.2,2305.6,503.8,1597.7,204.1,Wisconsin
1969.0,4233000.0,80.6,2.1,7.2,28.3,43.1,2407.5,498.5,1685.1,223.9,Wisconsin
1970.0,4417933.0,85.8,2.0,6.7,33.1,44.0,2616.2,538.5,1860.1,217.6,Wisconsin
1971.0,4476000.0,88.4,2.8,7.6,31.5,46.4,2921.8,629.4,2051.8,240.6,Wisconsin
1972.0,4520000.0,96.4,2.8,8.3,36.7,48.6,2854.5,638.5,1983.2,232.7,Wisconsin
1973.0,4569000.0,115.4,2.6,10.8,48.7,53.3,3061.5,710.6,2122.0,228.9,Wisconsin
1974.0,4566000.0,140.4,3.0,11.3,66.3,59.9,3500.7,836.9,2417.8,246.1,Wisconsin
1975.0,4607000.0,151.8,3.3,10.6,73.4,64.5,3823.9,918.5,2665.4,239.9,Wisconsin
1976.0,4609000.0,137.7,3.0,11.8,59.3,63.5,3763.0,843.8,2696.4,222.8,Wisconsin
1977.0,4651000.0,131.5,2.8,12.9,52.2,63.7,3681.9,846.9,2614.2,220.7,Wisconsin
1978.0,4679000.0,132.2,2.5,14.5,49.9,65.2,3748.1,846.3,2672.3,229.5,Wisconsin
1979.0,4720000.0,166.1,3.4,16.1,60.5,86.1,4221.9,949.3,3005.9,266.7,Wisconsin
1980.0,4680917.0,182.6,2.9,14.9,70.7,94.1,4616.0,1079.4,3291.4,245.2,Wisconsin
